## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	13712                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	800	600
## Calibration Point 0:	Position(400;300)
## Calibration Point 1:	Position(200;30)
## Calibration Point 2:	Position(760;150)
## Calibration Point 3:	Position(600;570)
## Calibration Point 4:	Position(40;450)
## [Geometry]
## Stimulus Dimension [mm]:	321	240
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023401-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2342267342	SMP	1	1394.02	489.99	1158.24	487.07	21.23	21.23	4.69	21.89	21.89	4.86	1388.97	494.35	1395.15	494.26	1155.94	491.64	1162.29	491.73	399.96	282.99	389.49	305.68	0	1	1	2	-1	-1	-11.27	61.58	732.25	42.40	61.59	725.16	-0.08	0.12	-0.99	-0.02	0.13	-0.99	0		
2342283994	SMP	1	1394.00	490.04	1157.93	487.37	21.13	21.13	4.68	22.14	22.14	4.86	1388.88	494.28	1395.09	494.16	1155.91	491.56	1162.29	491.51	398.71	287.03	395.86	322.45	0	1	1	2	-1	-1	-11.26	61.61	732.31	42.37	61.59	724.74	-0.08	0.11	-0.99	0.00	0.11	-0.99	0		
2342300658	SMP	1	1393.93	489.65	1157.93	487.32	21.21	21.21	4.68	21.91	21.91	4.84	1388.77	494.25	1395.05	494.04	1155.87	491.46	1162.31	491.42	399.95	277.49	395.60	326.15	0	1	1	2	-1	-1	-11.23	61.59	731.91	42.34	61.56	724.15	-0.08	0.13	-0.99	0.00	0.11	-0.99	0		
2342317308	SMP	1	1393.99	489.77	1158.08	486.92	20.67	20.67	4.66	22.11	22.11	4.84	1388.75	494.25	1395.04	494.06	1155.83	491.42	1162.28	491.44	398.13	277.83	392.29	312.10	0	1	1	2	-1	-1	-11.23	61.56	731.59	42.32	61.52	723.60	-0.08	0.12	-0.99	-0.01	0.13	-0.99	0		
2342333983	SMP	1	1394.13	489.90	1157.84	487.04	21.04	21.04	4.65	22.03	22.03	4.83	1388.81	494.28	1395.07	494.20	1155.81	491.52	1162.27	491.46	394.58	277.92	394.75	313.25	0	1	1	2	-1	-1	-11.24	61.55	731.62	42.29	61.46	723.12	-0.09	0.12	-0.99	0.00	0.12	-0.99	0		
2342350628	SMP	1	1393.90	490.23	0.00	0.00	21.16	21.16	4.65	0.00	0.00	0.00	1388.80	494.34	1395.13	494.19	0.00	0.00	0.00	0.00	397.40	287.12	0.00	0.00	0	1	0	1	-1	-1	-11.23	61.49	731.03	0.00	0.00	0.00	-0.08	0.11	-0.99	0.00	0.00	0.00	0		
2342367304	SMP	1	1394.10	489.48	1158.09	486.99	20.48	20.48	4.62	21.90	21.90	4.82	1388.87	494.25	1395.16	494.10	1155.90	491.42	1162.33	491.41	394.32	261.51	392.15	313.17	0	1	1	2	-1	-1	-11.24	61.51	731.01	42.26	61.45	722.81	-0.08	0.14	-0.99	-0.01	0.12	-0.99	0		
2342383953	SMP	1	1393.98	489.68	0.00	0.00	20.63	20.63	4.61	0.00	0.00	0.00	1388.95	494.20	1395.16	494.04	0.00	0.00	0.00	0.00	396.90	271.16	0.00	0.00	0	1	0	1	-1	-1	-11.26	61.57	731.54	0.00	0.00	0.00	-0.08	0.13	-0.99	0.00	0.00	0.00	0		
2342400623	SMP	1	1393.95	489.87	1158.01	486.81	20.75	20.75	4.60	21.97	21.97	4.82	1388.88	494.19	1395.15	494.01	1155.89	491.28	1162.32	491.37	397.66	278.71	393.30	309.28	0	1	1	2	-1	-1	-11.25	61.55	731.30	42.24	61.45	722.51	-0.08	0.12	-0.99	-0.01	0.13	-0.99	0		
2342417272	SMP	1	1393.99	489.82	1158.03	487.23	20.69	20.69	4.59	21.89	21.89	4.81	1388.80	494.23	1395.13	494.07	1155.88	491.36	1162.32	491.38	396.81	274.63	393.01	325.19	0	1	1	2	-1	-1	-11.23	61.50	730.86	42.22	61.41	722.14	-0.08	0.12	-0.99	-0.01	0.11	-0.99	0		
2342433944	SMP	1	1393.97	489.69	1157.83	486.97	20.62	20.62	4.58	21.64	21.64	4.79	1388.77	494.25	1395.12	494.11	1155.86	491.45	1162.25	491.44	395.91	267.97	396.24	310.30	0	1	1	2	-1	-1	-11.22	61.47	730.50	42.23	61.38	722.09	-0.08	0.13	-0.99	0.00	0.12	-0.99	0		
2342450597	SMP	1	1395.00	489.88	1159.06	486.78	20.71	20.71	4.58	21.87	21.87	4.78	1389.27	494.01	1395.45	494.07	1156.44	491.38	1162.79	491.50	357.18	277.75	374.38	302.69	0	1	1	2	-1	-1	-11.33	61.57	731.30	42.12	61.41	722.42	-0.11	0.11	-0.99	-0.03	0.13	-0.99	0		
2342467263	SMP	1	1395.47	489.66	1160.13	486.73	20.56	20.56	4.57	21.85	21.85	4.78	1389.73	494.21	1395.94	494.05	1156.93	491.26	1163.37	491.40	349.13	265.93	305.64	303.68	0	1	1	2	-1	-1	-11.44	61.56	731.51	41.99	61.42	722.24	-0.11	0.13	-0.99	-0.06	0.13	-0.99	0		
2342483912	SMP	1	1395.33	489.67	1159.75	486.59	20.61	20.61	4.56	21.60	21.60	4.76	1389.70	494.20	1395.94	494.10	1156.89	491.37	1163.35	491.40	357.25	265.91	341.47	297.19	0	1	1	2	-1	-1	-11.44	61.56	731.56	41.98	61.39	721.96	-0.10	0.13	-0.99	-0.04	0.14	-0.99	0		
2342500577	SMP	1	1395.64	489.73	1159.63	486.92	20.19	20.19	4.54	21.53	21.53	4.75	1389.73	494.19	1395.92	494.09	1156.84	491.50	1163.25	491.50	335.32	267.13	341.43	301.85	0	1	1	2	-1	-1	-11.45	61.60	731.93	41.99	61.36	721.90	-0.12	0.13	-0.99	-0.04	0.13	-0.99	0		
2342517290	SMP	1	1395.34	489.60	1159.83	486.82	20.48	20.48	4.54	21.57	21.57	4.74	1389.66	494.09	1395.86	494.03	1156.79	491.44	1163.22	491.49	343.31	264.98	323.99	299.07	0	1	1	2	-1	-1	-11.44	61.63	732.15	41.99	61.35	721.79	-0.11	0.13	-0.99	-0.05	0.13	-0.99	0		
2342533904	SMP	1	1395.37	489.54	1159.81	486.55	20.36	20.36	4.53	21.26	21.26	4.72	1389.62	493.91	1395.75	493.90	1156.75	491.29	1163.19	491.43	337.85	266.01	323.08	293.50	0	1	1	2	-1	-1	-11.43	61.73	732.85	41.99	61.36	721.62	-0.11	0.12	-0.99	-0.05	0.14	-0.99	0		
2342550554	SMP	1	1395.73	489.32	1159.42	486.64	19.99	19.99	4.51	21.49	21.49	4.71	1389.66	493.77	1395.76	493.70	1156.59	491.18	1163.08	491.35	322.09	265.58	334.05	296.49	0	1	1	2	-1	-1	-11.45	61.84	733.72	42.00	61.35	721.20	-0.13	0.13	-0.98	-0.04	0.13	-0.99	0		
2342567225	SMP	1	1395.36	489.29	1159.77	486.35	20.16	20.16	4.50	21.49	21.49	4.70	1389.60	493.81	1395.77	493.71	1156.63	491.13	1163.17	491.34	334.55	264.12	322.28	288.71	0	1	1	2	-1	-1	-11.45	61.86	734.06	41.94	61.29	720.45	-0.11	0.13	-0.99	-0.05	0.14	-0.99	0		
2342583874	SMP	1	1395.69	489.26	1159.78	486.55	20.10	20.10	4.49	21.20	21.20	4.68	1389.67	493.85	1395.86	493.83	1156.71	491.18	1163.27	491.34	323.83	259.94	323.97	291.47	0	1	1	2	-1	-1	-11.47	61.87	734.35	41.87	61.22	719.68	-0.12	0.13	-0.98	-0.05	0.14	-0.99	0		
2342600545	SMP	1	1395.30	489.30	1159.84	486.49	20.52	20.52	4.50	21.16	21.16	4.67	1389.70	493.92	1395.96	493.95	1156.90	491.22	1163.32	491.33	339.99	256.81	325.88	288.98	0	1	1	2	-1	-1	-11.48	61.82	734.08	41.87	61.25	720.00	-0.10	0.14	-0.99	-0.04	0.14	-0.99	0		
2342617197	SMP	1	1395.96	489.35	1160.25	486.31	20.15	20.15	4.49	21.43	21.43	4.66	1389.91	493.98	1396.05	493.95	1156.96	491.21	1163.37	491.36	319.12	253.98	314.58	282.84	0	1	1	2	-1	-1	-11.53	61.89	735.01	41.87	61.26	720.21	-0.13	0.14	-0.98	-0.06	0.15	-0.99	0		
2342633865	SMP	1	1395.94	489.42	1159.97	486.75	20.30	20.30	4.49	21.21	21.21	4.65	1389.98	494.04	1396.08	493.99	1156.96	491.25	1163.37	491.38	319.63	252.26	319.95	291.43	0	1	1	2	-1	-1	-11.56	61.95	735.84	41.87	61.27	720.35	-0.12	0.14	-0.98	-0.05	0.13	-0.99	0		
2342650513	SMP	1	1395.72	489.48	1160.03	486.76	20.42	20.42	4.50	21.20	21.20	4.64	1389.94	494.05	1396.08	494.03	1156.94	491.29	1163.37	491.37	326.82	251.58	319.09	292.59	0	1	1	2	-1	-1	-11.55	61.97	736.06	41.88	61.26	720.36	-0.11	0.13	-0.98	-0.05	0.13	-0.99	0		
2342667189	SMP	1	1395.62	489.13	1159.89	486.51	20.01	20.01	4.48	21.21	21.21	4.64	1389.83	493.98	1396.02	494.00	1156.90	491.27	1163.35	491.36	325.92	240.85	321.00	287.69	0	1	1	2	-1	-1	-11.54	61.98	736.14	41.88	61.26	720.28	-0.11	0.15	-0.98	-0.04	0.14	-0.99	0		
2342683837	SMP	1	1395.51	489.58	1159.81	486.54	20.41	20.41	4.49	20.95	20.95	4.62	1389.71	493.86	1395.98	494.00	1156.87	491.23	1163.32	491.34	328.16	253.91	321.13	288.18	0	1	1	2	-1	-1	-11.51	61.97	735.81	41.88	61.26	720.19	-0.11	0.12	-0.99	-0.04	0.14	-0.99	0		
2342700505	SMP	1	1395.53	489.54	1159.67	486.37	20.13	20.13	4.48	21.08	21.08	4.61	1389.68	493.77	1395.94	493.92	1156.85	491.18	1163.27	491.34	325.05	256.43	325.52	283.64	0	1	1	2	-1	-1	-11.50	61.98	735.66	41.89	61.27	720.28	-0.11	0.12	-0.99	-0.04	0.14	-0.99	0		
2342717156	SMP	1	1395.76	489.36	1159.82	486.43	19.89	19.89	4.47	21.22	21.22	4.61	1389.85	493.80	1396.03	493.90	1156.87	491.18	1163.33	491.34	321.08	250.63	324.51	285.01	0	1	1	2	-1	-1	-11.53	61.99	735.81	41.87	61.25	720.04	-0.12	0.13	-0.98	-0.04	0.14	-0.99	0		
2342733824	SMP	1	1395.70	489.50	1159.67	486.38	20.04	20.04	4.46	21.05	21.05	4.60	1389.97	493.91	1396.09	494.00	1156.89	491.22	1163.34	491.34	326.76	251.29	328.65	281.80	0	1	1	2	-1	-1	-11.56	62.00	736.29	41.87	61.25	720.10	-0.11	0.13	-0.99	-0.04	0.14	-0.99	0		
2342750477	SMP	1	1395.92	489.76	1159.93	486.71	20.15	20.15	4.46	21.32	21.32	4.61	1390.09	494.08	1396.17	494.09	1156.96	491.28	1163.38	491.39	323.20	255.36	324.93	289.36	0	1	1	2	-1	-1	-11.60	62.04	737.03	41.87	61.26	720.30	-0.12	0.12	-0.99	-0.04	0.13	-0.99	0		
2342767146	SMP	1	1396.00	489.67	1160.07	486.75	19.94	19.94	4.46	21.09	21.09	4.60	1390.11	494.09	1396.22	494.17	1157.00	491.37	1163.38	491.39	322.66	252.96	321.85	290.37	0	1	1	2	-1	-1	-11.61	62.05	737.26	41.89	61.28	720.66	-0.12	0.13	-0.98	-0.05	0.13	-0.99	0		
2342783799	SMP	1	1396.09	489.69	1159.93	486.84	19.93	19.93	4.45	21.25	21.25	4.60	1390.10	494.03	1396.21	494.13	1156.95	491.30	1163.38	491.40	318.65	255.74	323.45	296.08	0	1	1	2	-1	-1	-11.61	62.09	737.68	41.89	61.28	720.65	-0.13	0.13	-0.98	-0.04	0.13	-0.99	0		
2342800465	SMP	1	1396.00	489.61	1159.75	486.87	20.17	20.17	4.46	21.77	21.77	4.63	1390.01	493.94	1396.12	494.01	1156.91	491.29	1163.35	491.38	318.55	257.72	327.65	300.04	0	1	1	2	-1	-1	-11.60	62.14	737.90	41.90	61.29	720.67	-0.12	0.13	-0.98	-0.04	0.12	-0.99	0		
2342817117	SMP	1	1395.77	489.55	1160.01	486.31	20.13	20.13	4.46	21.39	21.39	4.63	1389.88	493.82	1396.06	493.96	1156.88	491.20	1163.31	491.33	321.05	259.99	323.51	283.44	0	1	1	2	-1	-1	-11.57	62.13	737.62	41.92	61.32	720.83	-0.12	0.12	-0.99	-0.05	0.15	-0.99	0		
2342833790	SMP	1	1395.66	489.41	1159.73	486.46	20.19	20.19	4.46	20.96	20.96	4.62	1389.82	493.76	1396.04	493.92	1156.84	491.18	1163.30	491.33	321.54	259.65	328.73	286.51	0	1	1	2	-1	-1	-11.56	62.12	737.30	41.93	61.32	720.86	-0.12	0.13	-0.99	-0.04	0.14	-0.99	0		
2342850438	SMP	1	1395.69	489.27	1159.71	486.56	19.66	19.66	4.44	21.08	21.08	4.61	1389.79	493.77	1396.01	493.91	1156.77	491.19	1163.30	491.35	320.11	257.98	329.14	290.05	0	1	1	2	-1	-1	-11.55	62.10	737.10	41.91	61.29	720.53	-0.12	0.13	-0.98	-0.04	0.14	-0.99	0		
2342867108	SMP	1	1395.80	489.39	1159.53	486.70	19.77	19.77	4.43	21.57	21.57	4.62	1389.88	493.82	1396.02	493.96	1156.81	491.25	1163.32	491.35	317.94	257.17	334.27	294.73	0	1	1	2	-1	-1	-11.56	62.13	737.53	41.89	61.25	720.14	-0.12	0.13	-0.98	-0.03	0.13	-0.99	0		
2342883760	SMP	1	1395.83	489.54	1159.67	486.69	20.15	20.15	4.44	21.20	21.20	4.62	1389.98	493.98	1396.07	494.05	1156.82	491.30	1163.32	491.39	317.67	255.99	332.09	295.14	0	1	1	2	-1	-1	-11.59	62.13	737.99	41.86	61.21	719.77	-0.12	0.13	-0.98	-0.04	0.13	-0.99	0		
2342900430	SMP	1	1395.97	489.85	1159.92	486.68	20.25	20.25	4.45	21.19	21.19	4.61	1390.04	494.14	1396.11	494.17	1156.88	491.42	1163.33	491.44	316.17	258.33	327.34	293.02	0	1	1	2	-1	-1	-11.61	62.14	738.42	41.85	61.19	719.74	-0.12	0.12	-0.98	-0.05	0.14	-0.99	0		
2342917079	SMP	1	1396.01	489.97	1159.82	486.72	20.17	20.17	4.46	21.25	21.25	4.61	1390.03	494.18	1396.15	494.23	1156.88	491.50	1163.28	491.49	314.27	260.69	327.84	293.29	0	1	1	2	-1	-1	-11.61	62.13	738.48	41.87	61.19	719.93	-0.12	0.12	-0.99	-0.04	0.14	-0.99	0		
2342933749	SMP	1	1395.85	489.32	1160.00	486.78	19.80	19.80	4.45	21.41	21.41	4.62	1390.09	494.03	1396.14	494.07	1156.94	491.38	1163.33	491.42	316.00	249.30	324.36	296.33	0	1	1	2	-1	-1	-11.63	62.23	739.22	41.87	61.23	720.21	-0.12	0.14	-0.98	-0.05	0.13	-0.99	0		
2342950403	SMP	1	1395.98	489.67	1159.90	486.54	20.16	20.16	4.45	21.22	21.22	4.62	1390.03	493.90	1396.13	493.96	1156.90	491.22	1163.33	491.35	314.02	260.39	326.73	292.91	0	1	1	2	-1	-1	-11.62	62.28	739.53	41.88	61.26	720.24	-0.12	0.12	-0.98	-0.05	0.14	-0.99	0		
2342967068	SMP	1	1395.78	489.37	1159.80	486.24	20.25	20.25	4.46	21.02	21.02	4.61	1389.93	493.73	1396.11	493.78	1156.89	491.09	1163.32	491.31	316.42	258.51	329.49	285.15	0	1	1	2	-1	-1	-11.61	62.31	739.34	41.89	61.29	720.33	-0.12	0.13	-0.99	-0.04	0.15	-0.99	0		
2342983720	SMP	1	1395.91	489.24	1159.93	486.48	19.84	19.84	4.45	21.26	21.26	4.61	1389.93	493.68	1396.11	493.81	1156.82	491.04	1163.29	491.29	315.65	254.48	324.00	290.30	0	1	1	2	-1	-1	-11.61	62.29	739.13	41.89	61.29	720.19	-0.12	0.13	-0.98	-0.05	0.13	-0.99	0		
2343000390	SMP	1	1395.90	489.28	1159.61	485.98	20.00	20.00	4.45	21.11	21.11	4.60	1389.91	493.74	1396.08	493.88	1156.83	491.11	1163.28	491.29	314.49	252.21	333.95	269.05	0	1	1	2	-1	-1	-11.60	62.26	738.92	41.89	61.28	720.17	-0.12	0.13	-0.98	-0.04	0.16	-0.99	0		
2343017040	SMP	1	1395.71	489.49	1159.62	486.66	19.95	19.95	4.45	21.20	21.20	4.60	1389.88	493.89	1396.05	494.01	1156.80	491.27	1163.26	491.37	315.65	253.71	332.66	292.35	0	1	1	2	-1	-1	-11.59	62.21	738.65	41.89	61.24	720.06	-0.12	0.13	-0.98	-0.04	0.13	-0.99	0		
2343033711	SMP	1	1395.75	489.38	1159.59	486.65	19.57	19.57	4.43	20.76	20.76	4.59	1389.89	494.01	1396.03	494.07	1156.77	491.37	1163.22	491.47	315.43	247.72	333.72	290.25	0	1	1	2	-1	-1	-11.58	62.19	738.67	41.89	61.21	719.94	-0.12	0.14	-0.98	-0.04	0.14	-0.99	0		
2343050360	SMP	1	1395.69	489.55	1159.79	486.48	19.78	19.78	4.42	20.91	20.91	4.58	1389.89	494.05	1396.02	494.08	1156.78	491.43	1163.20	491.49	316.92	251.23	328.08	281.01	0	1	1	2	-1	-1	-11.58	62.18	738.69	41.90	61.21	720.09	-0.12	0.13	-0.98	-0.05	0.15	-0.99	0		
2343067031	SMP	1	0.00	0.00	1159.53	486.67	0.00	0.00	0.00	20.87	20.87	4.57	0.00	0.00	0.00	0.00	1156.73	491.47	1163.18	491.51	0.00	0.00	332.90	284.88	0	0	1	1	-1	-1	0.00	0.00	0.00	41.90	61.20	720.06	0.00	0.00	0.00	-0.04	0.14	-0.99	0		
2343083686	SMP	1	1395.69	489.59	1159.71	486.61	19.87	19.87	4.42	21.07	21.07	4.57	1389.84	493.92	1396.03	494.02	1156.78	491.36	1163.22	491.46	317.35	255.52	331.00	285.10	0	1	1	2	-1	-1	-11.57	62.17	738.31	41.90	61.22	720.09	-0.12	0.13	-0.99	-0.04	0.14	-0.99	0		
2343100351	SMP	1	1395.73	489.25	1159.79	486.35	19.84	19.84	4.42	20.97	20.97	4.57	1389.84	493.80	1396.05	493.93	1156.76	491.23	1163.27	491.37	318.03	247.28	329.91	279.68	0	1	1	2	-1	-1	-11.57	62.17	737.96	41.88	61.22	719.79	-0.12	0.14	-0.98	-0.05	0.15	-0.99	0		
2343117005	SMP	1	1395.96	489.15	1159.72	486.46	19.74	19.74	4.41	20.68	20.68	4.55	1389.86	493.68	1396.03	493.85	1156.73	491.14	1163.22	491.29	314.86	245.33	331.12	284.01	0	1	1	2	-1	-1	-11.57	62.20	738.02	41.88	61.23	719.70	-0.13	0.14	-0.98	-0.04	0.14	-0.99	0		
2343133673	SMP	1	1394.38	489.32	1158.71	486.51	19.94	19.94	4.42	20.90	20.90	4.55	1389.33	493.73	1395.56	493.81	1156.22	491.07	1162.48	491.23	395.91	252.04	341.34	286.75	0	1	1	2	-1	-1	-11.45	62.15	737.52	42.10	61.36	721.04	-0.08	0.13	-0.99	-0.03	0.13	-0.99	0		
2343150325	SMP	1	1394.92	489.24	1158.54	486.19	19.70	19.70	4.41	20.72	20.72	4.54	1389.33	493.75	1395.49	493.81	1156.23	491.13	1162.42	491.27	326.33	248.66	356.02	274.80	0	1	1	2	-1	-1	-11.44	62.15	737.55	42.23	61.53	723.10	-0.10	0.13	-0.99	-0.02	0.15	-0.99	0		
2343166994	SMP	1	1394.80	489.35	1158.80	486.14	19.34	19.34	4.39	21.00	21.00	4.55	1389.31	493.88	1395.55	493.96	1156.17	491.17	1162.41	491.33	340.76	247.80	344.47	266.36	0	1	1	2	-1	-1	-11.43	62.06	736.85	42.28	61.58	723.85	-0.10	0.13	-0.99	-0.03	0.16	-0.99	0		
2343183647	SMP	1	1394.90	489.34	1158.60	486.37	19.54	19.54	4.38	20.78	20.78	4.55	1389.33	493.95	1395.55	494.08	1156.25	491.26	1162.41	491.35	338.82	245.84	357.59	273.26	0	1	1	2	-1	-1	-11.43	62.00	736.42	42.40	61.75	726.02	-0.10	0.14	-0.98	-0.02	0.15	-0.99	0		
2343200306	SMP	1	1394.97	489.50	1158.55	486.19	19.31	19.31	4.36	20.79	20.79	4.55	1389.39	494.03	1395.61	494.19	1156.26	491.28	1162.46	491.40	340.60	246.46	367.25	261.07	0	1	1	2	-1	-1	-11.44	61.95	736.06	42.44	61.81	726.81	-0.10	0.14	-0.99	-0.02	0.16	-0.99	0		
2343216962	SMP	1	1394.91	489.58	1158.76	486.14	19.53	19.53	4.35	20.63	20.63	4.55	1389.42	494.00	1395.65	494.15	1156.27	491.21	1162.45	491.34	348.40	248.54	358.70	257.48	0	1	1	2	-1	-1	-11.44	61.91	735.53	42.53	61.96	728.36	-0.10	0.13	-0.99	-0.03	0.16	-0.99	0		
2343233634	SMP	1	1394.92	489.51	1158.79	485.95	19.59	19.59	4.35	20.64	20.64	4.55	1389.44	493.91	1395.71	494.03	1156.32	491.12	1162.46	491.27	352.58	251.39	361.45	247.77	0	1	1	2	-1	-1	-11.44	61.89	734.91	42.62	62.13	730.12	-0.10	0.13	-0.99	-0.03	0.16	-0.99	0		
2343250283	SMP	1	1394.85	489.38	1158.85	486.21	19.60	19.60	4.34	20.80	20.80	4.55	1389.47	493.82	1395.77	493.89	1156.30	491.00	1162.58	491.17	359.79	252.80	360.59	263.51	0	1	1	2	-1	-1	-11.44	61.85	734.22	42.56	62.08	729.29	-0.09	0.13	-0.99	-0.03	0.15	-0.99	0		
2343266953	SMP	1	1394.84	489.02	1159.05	485.70	19.42	19.42	4.33	20.83	20.83	4.56	1389.53	493.72	1395.81	493.73	1156.39	490.80	1162.64	491.01	365.30	248.14	357.93	246.49	0	1	1	2	-1	-1	-11.44	61.85	733.83	42.59	62.19	730.07	-0.09	0.14	-0.99	-0.03	0.16	-0.99	0		
2343283601	SMP	1	1394.99	488.96	1158.74	485.98	19.23	19.23	4.32	20.65	20.65	4.55	1389.58	493.73	1395.82	493.72	1156.34	490.82	1162.59	491.10	362.12	246.94	366.14	252.63	0	1	1	2	-1	-1	-11.44	61.83	733.60	42.64	62.23	730.71	-0.09	0.14	-0.99	-0.02	0.15	-0.99	0		
2343300270	SMP	1	1394.87	489.14	1158.82	485.86	19.75	19.75	4.32	20.61	20.61	4.55	1389.52	493.75	1395.79	493.83	1156.29	490.95	1162.54	491.15	365.44	249.30	364.90	244.24	0	1	1	2	-1	-1	-11.43	61.78	733.12	42.68	62.24	731.12	-0.09	0.14	-0.99	-0.03	0.16	-0.99	0		
2343316924	SMP	1	1394.82	489.63	1158.64	486.12	19.45	19.45	4.32	20.69	20.69	4.55	1389.42	493.90	1395.78	494.02	1156.19	491.09	1162.41	491.29	364.51	257.29	366.22	246.13	0	1	1	2	-1	-1	-11.40	61.65	732.09	42.74	62.27	731.86	-0.09	0.12	-0.99	-0.02	0.16	-0.99	0		
2343333604	SMP	1	1394.81	489.37	1158.64	486.09	19.41	19.41	4.31	20.55	20.55	4.55	1389.41	493.93	1395.69	494.07	1156.15	491.15	1162.39	491.32	365.48	250.58	365.13	242.76	0	1	1	2	-1	-1	-11.38	61.62	731.85	42.77	62.28	732.09	-0.09	0.14	-0.99	-0.03	0.16	-0.99	0		
2343350242	SMP	1	1394.89	489.38	1158.72	486.42	19.33	19.33	4.30	20.31	20.31	4.54	1389.39	493.97	1395.64	494.13	1156.04	491.22	1162.38	491.35	364.11	249.60	362.88	250.96	0	1	1	2	-1	-1	-11.37	61.60	731.75	42.75	62.23	731.61	-0.10	0.14	-0.99	-0.03	0.15	-0.99	0		
2343366915	SMP	1	1394.32	489.80	1158.21	486.90	19.08	19.08	4.28	20.54	20.54	4.54	1389.25	494.34	1395.40	494.23	1155.98	491.42	1162.34	491.40	372.54	255.80	370.49	276.92	0	1	1	2	-1	-1	-11.34	61.59	732.32	42.74	62.17	731.22	-0.08	0.13	-0.99	-0.01	0.13	-0.99	0		
2343383565	SMP	1	1394.38	489.91	1158.23	486.70	19.42	19.42	4.28	20.47	20.47	4.53	1389.38	494.28	1395.54	494.21	1155.96	491.33	1162.33	491.38	378.86	263.02	371.38	270.59	0	1	1	2	-1	-1	-11.37	61.63	732.67	42.72	62.15	730.86	-0.08	0.12	-0.99	-0.01	0.14	-0.99	0		
2343400235	SMP	1	1394.50	489.72	1158.49	486.72	19.42	19.42	4.28	20.47	20.47	4.53	1389.39	494.13	1395.55	494.13	1155.94	491.24	1162.36	491.36	378.55	262.64	365.63	281.33	0	1	1	2	-1	-1	-11.38	61.70	733.12	42.66	62.07	729.76	-0.08	0.13	-0.99	-0.03	0.13	-0.99	0		
2343416888	SMP	1	1394.48	489.69	1158.19	486.77	19.36	19.36	4.28	20.78	20.78	4.53	1389.33	493.96	1395.58	493.98	1155.96	491.12	1162.35	491.34	380.73	269.48	375.15	291.53	0	1	1	2	-1	-1	-11.37	61.70	732.75	42.61	62.02	729.02	-0.08	0.12	-0.99	-0.01	0.13	-0.99	0		
2343433557	SMP	1	1394.49	489.55	1158.36	486.56	19.66	19.66	4.29	20.67	20.67	4.53	1389.31	493.92	1395.53	493.90	1155.93	491.11	1162.34	491.32	381.33	268.30	371.72	285.26	0	1	1	2	-1	-1	-11.37	61.73	732.90	42.56	61.95	728.11	-0.08	0.12	-0.99	-0.02	0.14	-0.99	0		
2343450207	SMP	1	0.00	0.00	1158.14	486.82	0.00	0.00	0.00	20.97	20.97	4.54	0.00	0.00	0.00	0.00	1155.86	491.18	1162.32	491.34	0.00	0.00	377.53	296.60	0	0	1	1	-1	-1	0.00	0.00	0.00	42.50	61.83	726.82	0.00	0.00	0.00	-0.01	0.12	-0.99	0		
2343466875	SMP	1	1394.56	489.57	1158.26	486.79	19.19	19.19	4.28	20.84	20.84	4.55	1389.25	494.10	1395.39	494.11	1155.79	491.35	1162.31	491.38	376.81	262.67	374.43	295.18	0	1	1	2	-1	-1	-11.36	61.74	733.56	42.41	61.67	725.22	-0.09	0.13	-0.99	-0.02	0.13	-0.99	0		
2343483524	SMP	1	1394.45	489.99	1158.33	487.30	19.35	19.35	4.28	20.75	20.75	4.54	1389.29	494.25	1395.50	494.25	1155.84	491.51	1162.26	491.50	382.37	273.19	371.88	312.39	0	1	1	2	-1	-1	-11.37	61.71	733.55	42.40	61.62	724.98	-0.08	0.12	-0.99	-0.02	0.11	-0.99	0		
